Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
12.10.2021;00:03:12;12,8;12,7;0;31,6;30,8;0,0;17,0;100;-1;0,0;16;49,0;49,0;40,0;0;8200;43,4;40,0;35,0;30;441,6;648,2;630,0;10,40;80,00;0;34;63,8;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,6;49,0;1;0;0;166;1;0;0;0;0;
12.10.2021;00:04:12;12,8;12,6;0;31,7;30,8;0,0;17,0;100;0;0,0;16;49,0;49,0;40,0;0;8200;43,7;40,0;35,0;30;424,3;645,4;630,0;10,40;80,00;0;34;63,9;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,7;49,0;1;0;0;166;1;0;0;0;0;
12.10.2021;00:05:12;12,8;12,6;0;31,7;30,8;0,0;17,0;100;0;0,0;16;49,1;49,1;40,0;0;8200;44,1;40,0;35,0;30;410,1;643,7;630,0;10,40;80,00;0;34;63,8;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,7;49,1;1;0;0;166;1;0;0;0;0;
12.10.2021;00:06:12;12,8;12,6;0;31,7;30,8;0,0;17,0;100;0;0,0;16;49,2;49,2;40,0;0;8200;44,4;40,0;35,0;30;398,8;641,6;630,0;10,40;80,00;0;34;63,7;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,7;49,2;1;0;0;166;1;0;0;0;0;
12.10.2021;00:07:12;12,8;12,6;0;31,7;30,8;0,0;17,0;100;0;0,0;16;49,3;49,3;40,0;0;8200;44,7;40,0;35,0;30;385,8;639,8;630,0;10,40;80,00;0;34;63,8;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,7;49,3;1;0;0;166;1;0;0;0;0;
12.10.2021;00:08:12;12,8;12,5;0;31,8;30,8;0,0;17,0;100;0;0,0;16;49,4;49,4;40,0;0;8200;45,0;40,0;35,0;30;378,2;638,3;630,0;10,40;80,00;0;33;63,3;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,8;49,4;1;0;0;166;1;0;0;0;0;
12.10.2021;00:09:12;12,8;12,5;0;31,8;30,8;0,0;17,0;100;0;0,0;16;49,5;49,5;40,0;0;8200;45,2;40,0;35,0;30;369,4;637,0;630,0;10,40;80,00;0;34;63,7;63,0;6000;0;4;0;0;1;0;0;1;0;0;0;0;0;31,8;49,5;1;0;0;166;0;0;0;0;0;
12.10.2021;00:10:12;12,7;12,5;0;31,7;30,9;0,0;17,0;100;-1;0,0;16;49,6;49,6;40,0;0;8200;45,4;40,0;35,0;30;369,7;635,9;630,0;10,40;80,00;0;33;63,5;63,0;6000;0;4;0;0;0;0;0;1;0;0;0;0;0;31,7;49,6;1;0;0;165;1;0;0;0;0;
12.10.2021;00:11:12;12,7;12,4;0;31,7;30,9;0,0;17,0;100;0;0,0;16;49,6;49,6;40,0;0;8200;45,6;40,0;35,0;30;370,7;635,0;630,0;10,40;80,00;0;33;63,3;63,0;6000;0;4;0;0;1;0;0;1;0;0;0;0;0;31,7;49,6;1;0;0;165;0;0;0;0;0;
12.10.2021;00:12:12;12,7;12,4;0;31,7;30,9;0,0;17,0;100;0;0,0;16;49,7;49,7;40,0;0;8200;45,8;40,0;35,0;30;378,1;634,3;630,0;10,40;80,00;0;33;63,7;63,0;6000;0;4;1;0;0;0;0;1;0;0;0;0;0;31,7;49,7;1;0;0;165;1;0;0;0;0;
